nome_operadora,modalidade,uniodonto,qt_beneficiarios_periodo,qt_prestadores_periodo,ativa,porte,reg_ans,ano,trimestre,3_vr_receitas,4_vr_despesas,311_vr_contraprestacoes,3111_vr_contraprestacoes_efetivas,311121_vr_contraprestacoes_pre,3117_vr_corresponsabilidade_cedida,1231_vr_creditos_operacoes_saude,41_vr_eventos_liquidos,2111_vr_eventos_a_liquidar,43_vr_desp_comerciais,464119113_vr_desp_comerciais_promocoes,46_vr_desp_administrativas,44_vr_outras_desp_oper,47_vr_desp_tributos,35_vr_receitas_fin,36_vr_receitas_patrimoniais,45_vr_despesas_fin,33_vr_outras_receitas_operacionais,12_vr_ativo_circulante,13_vr_ativo_permanente,21_vr_passivo_circulante,23_vr_passivo_nao_circulante,25_vr_patrimonio_liquido,31_vr_ativos_garantidores,32_vr_provisoes_tecnicas,2521_vr_pl_ajustado,2522_vr_margem_solvencia_exigida,61_vr_conta_61
PS ASSISTENCIA LTDA,Odontologia de Grupo,NÃO,683,,SIM,,422703,2024,4,455050.34,463963.06,472031.06,472031.06,0,0,4000.11,300510.27,0,0,0,112105.09,48435.77,0,7574,0,2911.93,0,92250.85,11810.5,31602.08,0,72459.27,472031.06,-24554.72,0,0,11223.22
,,,,,,,319121,2025,1,184605498.39,159373562.25,173773717.94,173942004.92,0,1154.15,28188966.5,132203582.69,99959438.61,168342.01,15143.35,13315974.42,9207591.01,1226.56,8149220.41,671200.59,4476845.56,4263789.81,328424345.85,139928634.98,120747320.38,92696448.28,254909212.17,173741962.53,-2090768.99,0,0,624367.66
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA,Medicina de Grupo,NÃO,98973,,SIM,,340782,2025,1,290823542.94,249405430.39,229346675.92,237664575.67,1103576.39,-6258005.08,38963788.49,164452269.46,94580867.73,8773581.93,0,20322300.2,44615336.29,5603365.65,44526232.46,155763.35,5638576.86,26462760.15,1320404666.17,3542457849.3,168491249.85,511085182.14,4160841308.91,229346675.92,-8254437.11,1040000000,0,18973337.98
,,,,,,,368920,2025,1,26748209.5,26628266.04,22942105.8,23087288.43,0,-143575.17,6322915.55,21675260.11,25478035.35,0,0,2576399.9,2090005.78,0,2796462.37,0,286600.25,522668.21,58110837.83,16723421.8,28020446.97,17312217.04,29501595.62,23429078.92,0,0,0,0
UNIMED VITORIA COOPERATIVA DE TRABALHO MEDI,Cooperativa Médica,NÃO,0,,NÃO,,357391,2025,2,131655920.44,1100690560.14,1204050374.49,1208534239.97,0,-4483865.48,39236069.15,925283690.71,254238290.77,15506156.35,314000.25,112277392.62,31648404.84,3609344.46,38286752.97,31758721.01,12365571.16,68442661.92,684726091.38,701345491.91,468303331.26,253970639.93,66379761.21,1203938942.11,-24369895.42,0,0,26627812.06
,,,,,,,336858,2025,2,63022635.98,57999636.52,60500333.17,61244542.45,0,-744209.28,1223115.12,45085886.25,13528919.75,1902415.41,0,4183812.42,625110.63,15115.36,2046299.57,884376.78,561300.78,454253.15,38885876.01,15842279.97,20699473.45,1747678.75,32281003.78,60500333.17,-857253.74,0,0,1101434.43
,,,,,,,407011,2025,2,20080813.68,9530860.54,20367411.89,20367411.89,0,0,15715144.43,-548489.69,191424415.09,0,0,10606828.58,-878947.77,0,1899780.27,0,351469.42,2004.82,366092828.93,38779939.54,238257985.05,270329.28,163911490.62,20367411.89,-218838.33,0,0,3818443.61
,,,,,,,413518,2025,3,21084568.97,18897002.99,18625371.45,18829912.91,0,-204541.46,2266449.65,16190446.15,1813973.19,0,0,2517785.14,39865.69,0,2265417.07,53347.77,148906.01,140432.68,26329382.05,687984.84,21859.79,309,22612921.91,18625371.45,0,0,0,0
,,,,,,,320838,2025,3,22429708.81,15032526.01,8600865.26,8600865.26,0,0,0,776790.64,4847270.88,0,0,243441.62,12426829.04,0,2159175.42,1059436.95,1585464.71,11642340.03,55965502.61,20291654.89,13629363.36,17154655.24,4547313.89,8600865.26,-8091.62,0,0,636368.61
,,,,,,,5622,2008,1,36389673.22,33151594.53,35049945.34,36663180.09,36663180.09,0,665232.22,25010433.85,23350738.04,2036607.75,0,4212817.65,1712502.9,0,0,100,179232.38,0,54716159.68,58480868.06,27239399.64,37120540.52,47742615.41,35088893.91,-538785.92,0,0,1074912.52
PORTO ALEGRE CLÍNICAS LTDA. - EM LIQUIDAÇÃO,Medicina de Grupo,NÃO,1348,,SIM,,346870,2008,2,4130186.23,3846643.38,4255851.27,4160980.04,0,0,720318.76,2205258.55,407042.96,18954.47,0,1543047.48,15125.16,0,0,67196.28,64257.72,0,1868256.91,139849.67,1790647.77,209340.01,1385769.3,4190457.24,-141376.57,0,578074.6,111317.27
,,,,,,,417491,2021,1,4067629.61,5188800.17,4863876.65,4933370.71,0,-69494.06,5803.58,4815552.52,3427685.86,70672.63,0,328935.46,-38539.49,0,238049.55,0,12179.05,116074.35,16695224.76,88181.18,4320941.65,136705.01,12325759.28,3775754.92,-62249.21,0,0,9982.16
PORTO ALEGRE CLÍNICAS LTDA. - EM LIQUIDAÇÃO,Medicina de Grupo,NÃO,1348,,SIM,,346870,2013,1,5069696.94,5343371.69,3772757.46,3776685.2,85233.63,0,1308603.57,3220108.18,2477376.96,53098.05,0,1671968.75,282122.69,30000,80439.69,0,86074.02,1351994.88,5462651.83,4014384.65,6130422.65,1983202.04,1363411.79,3772757.46,-89550.56,1047000,0,0
,,,,,,,373010,2021,4,244726236.06,245606133.65,242936840.49,242936840.49,0,0,5298361.74,189894337.36,36044458.99,3135764.79,0,35807568.99,16645259.47,0,6179228.07,279655.2,123203.04,2902902.84,89149381.98,6752075.84,41132330.5,8824759.76,45944367.56,242936840.49,-7572390.54,0,0,1612340.93
UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIV,Cooperativa odontológica,SIM,109907,3314,SIM,,361593,2024,2,11435586.36,11258144.33,11119863.46,12528081.88,12385766.17,-1408218.42,2086911.72,6324249.47,1030381.69,861948.39,7263.4,3764910.38,184654.2,0,69227.42,0,122381.89,547640.52,7001125.26,3749125.24,2790239.31,1132426.54,6650142.62,11125515.96,-306797.54,0,0,0
,,,,,,,408093,2024,3,2682538.28,4614177.33,3005150.5,3005150.5,0,0,158582.62,3684848.29,2302076.91,0,0,842919.19,56276.26,0,245860.4,0,30133.59,0,2602653.53,98960.79,2434330.07,0,2198923.3,2436677.88,0,0,0,0
DENTAL MASTER LTDA - EPP,Odontologia de Grupo,NÃO,20534,,SIM,,413747,2022,1,2372521.05,2301296.53,2487706.65,2652591.04,2652591.04,0,696085.36,1001139.72,77138.1,160826.07,0,1100437.53,7760.5,0,367.71,0,31132.71,5536.26,1645266.29,590244.9,215816.43,11000,2008694.76,2487706.65,-121089.57,82500,0,16271.59
,,,,,,,412457,2010,3,522841.4,604141.86,412088,412088,0,0,28680.7,322506.46,45628.64,495.32,0,281140.08,0,0,101183.37,0,0,0,301559.25,1947601.68,112771.05,106149.96,2030239.92,421404.56,0,0,0,0
,,,,,,,327638,2022,2,9823750.08,11356619.77,8939764.36,8939764.36,0,0,430713.92,9404884.59,2859708.31,36106.3,0,1655719.78,208224.66,0,519764.22,0,51684.44,620623.95,9516259.01,2441669.14,3404767.7,1057243.07,9171429.65,8698308.06,-14946.15,0,0,142642.58
,,,,,,,316458,2022,2,12958675.46,13610701.91,12209519.55,12209519.55,0,0,1712984.03,11877659.61,3253364.83,0,0,1412007.72,155730.5,46828.4,848283.47,0,118475.68,18487.85,9620451.2,1444459.19,3865967.39,961876,6237067,12212216.64,-120312.5,0,0,0
,,,,,,,355691,2022,3,471046188.36,436777028.98,393066991.94,401084415.95,0,-8017424.01,33768405.3,295607683.52,77987929.9,2695536.87,0,56734321.51,72361040.69,4536625.45,14560444.68,20864417.54,4841820.94,53027236.75,254173948.4,115176221.87,111040434.93,79108899.33,179200836.01,392600219.7,-7993028.29,0,0,5549469.68
INTERMEDICI PIRACICABA ASSISTENCIA MEDICA L,Medicina de Grupo,NÃO,57,,SIM,,312282,2022,3,28688900.38,33043474.36,29287496.52,29293227.6,10056.02,0,262089.28,28445124.28,10291590.43,182115.32,0,3261442.69,1097110.55,455.94,682704.33,532334.82,57225.58,120644.51,6974711.97,2828824.23,11069435.63,1090592.9,-2356492.33,27475664.35,-122447.63,0,0,0
,,,,,,,320820,2022,3,45089997.87,36856808.65,40539887.5,40548123.31,0,0,1248846.24,28492251.16,6922230.07,0,0,7403395.54,234352.37,949.25,4506071.71,23199,725860.33,7858.46,59027682.48,16109691.01,9829337.86,441432.47,64866603.16,40552868.7,0,0,0,0
,,,,,,,302627,2022,3,31425277.14,28051759.05,25822342.64,25896543.58,0,0,3133716.75,21815343.97,7570137.73,0,0,5647117.68,19075.61,60478.13,5136034.27,457142,509743.66,9758.23,46939662.15,20489755.57,8866977.99,0,55188921.64,25822342.64,0,0,0,0
OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR,Medicina de Grupo,NÃO,1090,,SIM,,416738,2022,3,53964703.48,46850477.69,49924198.67,52675298.29,0,0,2365064.65,33534488.48,9821415.1,506105.39,0,11773192.1,804302.6,0,4001073.44,0,232389.12,1248059.37,45654210.16,12566617.61,13460720.56,0,44760107.21,49924198.67,-1208628,0,0,2400836.78
,,,,,,,423114,2022,4,350265.07,853142.9,0,0,0,0,0,0,0,158227.07,0,639078.36,16096.79,0,12013.65,0,39740.68,0,400794.62,92579.72,321766.16,276194.96,-104586.78,364883.15,-26631.73,25000,0,28703.63
,,,,,,,423394,2022,4,11735.65,19438.65,0,0,0,0,0,0,0,0,0,18700.65,0,0,11735.65,0,738,0,179905.46,500,0,0,188108.46,0,0,0,0,0
HUMANA SAÚDE LTDA.,Medicina de Grupo,NÃO,76773,,SIM,,348180,2022,4,309738029.2,314995337.34,261828361.82,267628616.21,1699894.5,0,9242328.95,183679293.48,59320399.88,4063725.18,0,40170303.44,19891583.25,49173910.02,6742844.51,14583301.5,18016521.97,31114614.55,150928104.83,186055626.15,96952489.78,40671021.78,199360219.42,267290804.11,-8626750.55,10000000,0,9309602.11
ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE,Odontologia de Grupo,NÃO,1126,,SIM,,405671,2022,4,307095.08,316945.18,281861.67,281861.67,281861.67,0,1643.46,96495.57,0,0,0,209385.95,10246.63,0,220.97,0,817.03,40941.56,4186.83,97291.88,31438.22,3667.9,66372.59,281861.67,-15929.12,0,0,0
,,,,,,,345776,2023,1,17452546.03,16783507.08,15250430.65,15478845.57,0,-116574.15,1850790.19,11459483.56,6465454.42,30520.78,0,3189760.28,1943082.4,0,407657.58,157178.59,160660.06,1861332.01,16692270.77,10496892.02,13834072.54,1364398.97,11990691.28,15253784.08,-187304.57,0,0,0
ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA,Medicina de Grupo,NÃO,153,,SIM,,420000,2023,1,14617367.66,13823623.83,14030887.98,14115405.79,20936.65,-15555.26,1908686.8,9555729.87,9642098.63,306297.32,0,1283054.12,2269545.07,0,568533.03,13315.91,408997.45,4630.74,17623895.96,17866841.73,10394556.52,6538368.91,18557812.26,14030887.98,0,0,0,0
SUL AMÉRICA ODONTOLÓGICO S/A,Odontologia de Grupo,NÃO,553983,,SIM,,417815,2023,4,168532342,138460019.5,161837532.3,161837532.3,161837532.3,0,15989932.55,65140898.74,20159169.66,28203909.51,0,26502947.43,15974583,180653.66,8773612.57,148086.98,2457027.15,5134287.2,115615281.8,185841968.5,51017515.7,18952537.67,231487196.9,161837532.3,-7361177.06,0,0,9964017.09
PRONTOMED PLANOS DE SAÚDE LTDA,Medicina de Grupo,NÃO,6142,,SIM,,301728,2023,4,73251973.85,58079440.5,70297344.55,70297344.55,1633171.13,0,182445,47002977.6,11270805.64,3508578.58,0,5574296.04,334936.66,0,4649506.38,0,1658651.62,48410.72,43988618.77,4294773.76,15820009.66,1285632.13,31177750.74,70297344.55,-1742158.74,0,0,5221879.9
,,,,,,,369659,2023,4,742977570.7,648491370.4,595129649.7,600456276.5,0,-2795403.87,5249173.3,448432298.1,58530758.53,4203105.03,0,48591015.28,137013234.6,342535,29702529.7,10267400.98,9909182.43,123811375.8,337638701.6,391414946,153704352.1,70033098.17,505316197.3,595075774.6,-13259924.34,0,0,8060688.47
,,,,,,,420701,2023,4,26040087.38,30291825.13,27239708.31,27239708.31,0,0,379620.14,28531409.89,5945614.53,0,0,1433281.04,321381.24,0,1525805.98,0,5752.96,0,11348285.22,373005.62,5980901.07,0,5740389.77,24514281.4,0,0,0,0
,,,,,,,418196,2023,4,1,56929.94,0,0,0,0,0,0,0,0,0,56920.95,0,0,1,0,8.99,0,50.73,0,1,0,49.73,0,0,531796.59,0,0
ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚST,Odontologia de Grupo,NÃO,37865,,SIM,,417220,2023,4,7556173.07,7717017.46,6106696.84,6106696.84,6106696.84,0,574707.77,3537107.24,927876.5,0,0,3858800.94,12277.78,0,776455.64,175695.45,308831.5,497325.14,4410622.97,5756540.88,1280391.75,0,8886772.1,6106696.84,0,0,0,0
AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,Medicina de Grupo,NÃO,2405943,,SIM,,326305,2023,2,9812013101.01,11069846823.37,9708208841.02,9713867627.79,390720033.08,0,276414020.11,9275296507.12,6093677516.66,396839873.34,0,876120256.76,304726991.9,200583743.97,441605789.71,121317400.13,16279450.28,75045852.47,7727244966.19,16170166020.48,6761572933.52,1719404606.24,16282473509.23,9258056051.63,-84011992.93,0,0,-391793660.04
,,,,,,,343676,2023,2,42098017.32,41868906.91,42511056.01,42511056.01,0,0,1210999.76,27245892.65,9307556.19,803513.55,0,8351361.94,5209645.74,0,931873.12,385000,258493.03,74756.32,16224381.34,15645335.88,15190786.74,4904433.66,11774496.82,43254451.57,-2548063.69,0,0,0
,,,,,,,417556,2023,2,14352937.15,15114114.8,0,0,0,0,0,0,0,0,0,1870869.95,971598.76,0,9061374.23,2430000,12271646.09,1471723.05,71498539.06,59772554.35,1094790.8,9409566.49,120766736.12,1542372.59,-152532.72,0,0,-188816.5
,,,,,,,352331,2023,3,2090906188.85,1367838079.11,450515863.97,452264044.03,1784960.17,-1748180.06,23914566.54,771366834,80285388.42,0,0,40319395.89,13142360.61,0,1631149278.15,0,543009488.61,9373801.45,11224227794.49,112703288.21,96857946.17,44440632.67,11195632503.86,450515863.97,-132754.72,0,0,0
,,,,,,,363391,2023,3,14158766.43,10746307.8,12566966.58,12566966.58,0,0,284261.92,4051374.86,4162959.39,301756.89,0,3502882.84,1114466.94,28383.46,1815743.64,66250.42,1747442.81,382368.86,13618996.37,2859596.48,6815183.72,1229660.15,8433748.98,12566966.58,-672563.07,0,0,1142235.95
,,,,,,,415944,2023,3,320410.82,328071.42,324732.54,324732.54,0,0,30484.9,91312.89,70417.09,0,0,190128.35,22120.56,0,16575.45,0,24509.62,0,162897.05,2154546.39,156216.62,75309,2085917.82,322809.66,-18974.29,0,0,0
,,,,,,,413330,2024,1,11780682.98,11698798.74,11975716.41,11975716.41,0,0,1156321.15,9401595.65,3714859.56,0,0,904302.05,1346115.45,0,132352.28,0,46785.59,34201.07,4623174.34,4265727.3,4254929.97,230827.45,4403144.22,11975716.41,-361586.78,0,0,9418.21
,,,,,,,352543,2024,1,48204120.71,49021868.21,44318061.07,44362178.75,0,-44117.68,6121558.45,36188048.94,20580885.77,515703.28,0,5044903.3,6856206.37,0,951756.37,14415.07,417006.32,3691173.68,38123133.81,35210679.45,40508569.4,8088890.22,24736353.64,44315819.37,-550318.87,0,0,252058.34
,,,,,,,346276,2024,1,81032171.53,76771897.25,71067344.55,71574927.04,0,-494130.64,2196654.23,48790968.71,13441329.54,432522.54,0,5591954.13,18838803.43,171320,1224120.09,539052.02,2946328.44,8830918.33,69778476.36,70123140.77,64540076.29,65006499.28,10355041.56,71094624.12,-519739.46,0,0,0
,,,,,,,515,2019,2,179094098.87,141826134.97,165299791.27,165299791.27,0,0,3389107.66,119935324.51,65952036.35,14312579.39,0,7043126.16,35637.35,0,19900064.95,0,499467.56,41431.26,133749269.8,147273509.89,79293362.56,22113578.56,161243886.44,165476371.79,-6323769.13,0,0,18896011.77
,,,,,,,301906,2013,1,991134.94,1296269.39,980720.99,980720.99,0,0,163363.15,688904.13,1096280.26,4620.66,0,408078.55,62038.83,0,10395.55,0,132627.22,18.4,385633.54,1536651.97,1544756.17,247571.63,435092.16,980720.99,0,0,0,0
HUMANA SAÚDE LTDA.,Medicina de Grupo,NÃO,76773,,SIM,,348180,2007,1,5091297.09,4612089.82,5320899.49,5464918.73,0,0,491293.32,3367559.14,871616.03,247428.24,0,736225.19,154835.87,0,0,0,106041.38,25025.31,3237320.1,689053.68,3289401.75,568208.68,726177.3,5124575.13,-126339.04,11098.85,181342.72,0
,,,,,,,328537,2011,4,38190568.26,37829244.58,37580231.25,39787613.41,0,0,839478.1,27792709.97,5216945.83,3330833.69,0,5017469.3,632316.81,0,1043,0,1055914.81,287939.99,5508891.06,11348713.64,8057207.66,6714128.25,2086268.79,37580231.25,-338698.46,700000,0,146300.82
,,,,,,,360414,2021,1,13176838.28,13176838.28,12256746.32,16311602.66,0,-4044672.5,910275.99,10800762.66,9740493.28,85744.04,0,1278900.98,989689.63,0,79940.14,0,21740.97,1018328.38,24956441.19,1542896.62,15735510.57,284210.16,10479617.08,12375414.87,-296845.11,0,0,0
DENTAL MASTER LTDA - EPP,Odontologia de Grupo,NÃO,20534,,SIM,,413747,2007,1,265440.19,274948.73,265440.19,265440.19,0,0,0,253626.39,90985.74,0,0,21322.34,0,0,0,0,0,0,182323.62,0,140489.06,0,205124.23,265440.19,0,0,0,0
,,,,,,,410004,2007,4,0,18716.38,0,0,0,0,0,0,0,0,0,18716.38,0,0,0,0,0,0,0,29663.2,41317.41,0,-11654.21,0,0,0,0,0
FUNDAÇÃO ELETROBRÁS DE SEGURIDADE SOCIAL -,Autogestão,NÃO,0,,NÃO,,313904,2008,1,4886800.83,3459288.64,3971169.77,3971169.77,0,0,569327.97,2177904.76,0,0,0,1143044.38,0,0,0,735577.98,138339.5,0,8825747.83,25934.02,4147200.19,294608.13,4409873.53,3971169.77,0,0,0,0
,,,,,,,339636,2009,2,32309727.57,29237112.64,31915655.41,31915655.41,0,0,0,20474011.69,0,0,0,8763100.95,0,0,0,0,0,0,7026611.7,741016.57,202724.02,0,4492289.32,31915655.41,0,0,0,0
,,,,,,,306665,2012,2,22659032.49,22267998.08,21449696.94,21525865.93,0,0,182930.9,17091966.34,10062616.45,139077.9,0,3529303.53,1310443.59,6279.32,4453.61,0,190927.4,1012998.9,7568779.61,10883939.61,13864177.67,33203711.83,-29006204.69,21766753.69,-367347.57,0,0,0
,,,,,,,411809,2013,1,1278063.67,1362687.91,1225176.67,1225176.67,0,0,0,1118911.94,273324.56,0,0,164472.91,65936.11,0,50303.53,0,13366.95,2583.47,3632131.38,85416.02,344813.95,252901.15,3119832.3,1225176.67,0,0,0,0
,,,,,,,418161,2019,2,24375.56,22256.75,0,0,0,0,0,0,0,0,0,20855.8,0,0,0.3,0,1400.95,26097.7,140288.24,0,3146.7,0,137000,0,0,10000,0,1977.27
,,,,,,,415081,2019,4,1705897.27,1464902.51,1492034.93,1492034.93,0,0,58647.97,668444.37,291348.62,0,0,523667.99,270426.56,0,292776.33,0,2363.59,0,1747901.21,796.96,445269.17,0,1115242.8,1492034.93,-78913.99,0,0,52808.56
,,,,,,,408026,2021,1,1138704.8,1059854.73,984851.53,1020576.54,0,-31608.81,350412.16,844135.44,993520.19,0,0,137160.95,76667.38,0,13248.53,0,1890.96,140604.74,4406402.12,495591.73,1049573.49,0,3773570.29,984851.53,0,0,0,0
,,,,,,,342955,2021,4,6003462.04,5900735.14,4859242.46,4859242.46,0,0,0,2769195.16,596344.49,197252.72,0,994804.18,1838126.88,0,40381.7,63276.63,101356.2,1362253.07,905920.53,1300650.68,949887.13,436056.27,820627.81,4859242.46,-278472.36,0,0,47539.89
,,,,,,,357138,2021,1,23890889.92,19672505.14,21747324.1,52859936.9,0,-31112612.8,0,14109297.36,10874332.71,0,0,4602738.61,956244.92,0,455876.21,314110.92,4224.25,1825782.34,87152684.8,17790729.62,24617610.41,465152.87,79860651.14,21753282.06,-458161.61,0,0,251175.7
,,,,,,,362573,2010,3,21729781.59,21569307.7,14886654.94,15482235.42,0,0,394294.4,10472189.77,2777848.32,39132.71,0,3882369.04,6963043.61,23715,8468.87,0,188857.57,5966009.29,9460485.22,2751573.94,3648899.88,7321388.11,1157655.56,15544896.18,-161414.05,0,0,76358.28
,,,,,,,333719,2009,3,3809646.57,3532187.59,3569872.66,2729539.06,0,0,1001707.82,1747720.01,704330.69,14738.83,0,364490.75,1378976.02,14206.72,0,0,12055.26,58836.99,4057634.02,165231.65,1375332.29,414308.03,2433225.35,3549580.08,0,0,0,0
UNIODONTO DE LENÇÓIS PAULISTA COOPERATIVA O,Cooperativa odontológica,SIM,0,,NÃO,,360686,2010,3,397609.31,409259.15,411973.02,0,0,0,8206.35,307418.73,0,0,0,96703.3,1875.62,0,0,0,3261.5,16602.68,153369.91,71920.4,65689.45,71264.2,99986.5,411694.66,-31907.41,0,0,0
,,,,,,,344788,2008,2,4241114.44,4022764.4,2762538.77,2762538.77,0,0,271135.19,1588423.46,286884.74,55064.32,0,491047.99,1872476.94,0,22835.98,26821.17,15751.69,1352455.89,2360345.11,29542.02,1990364.91,50873.86,1049641.48,2762538.77,0,0,0,0
,,,,,,,369659,2008,4,176449333.89,168194546.91,112091268.16,113181073.3,0,-943472.35,5092183.84,91389018.78,5354541.2,578202.91,0,38333407.95,36671814.43,203.17,133217.68,0.78,1196684.51,61722373.3,45819550.22,14469025.28,24699137.15,26867256.74,33300229.98,111505345.16,-911985.83,0,0,743078.46
,,,,,,,328537,2020,2,55762270.04,54441770.7,54898678.33,54898678.33,0,0,3792044.35,30526063.2,20802259.15,3708276.13,0,6917253.88,11649682.55,0,1469144.71,1000,1640494.94,46952.58,31330299.19,18897050.72,24047371.2,3246165.51,22933813.2,54898678.33,-653505.58,0,0,710736.11
,,,,,,,352543,2020,3,103569349.37,93837662.48,96083885.56,107322597.52,0,-11238711.96,3091312.75,73984056.11,16383561.91,1006110.4,0,9250169.78,8927063.51,9395.53,1310437.82,27500,660867.15,7167124.46,39298643.44,21508641.58,26889449.33,6800476.05,27117359.64,96059646.9,-995359.81,0,0,0
,,,,,,,417505,2020,3,278321541.46,242541310.99,267663486.27,283859412.18,0,-16195925.91,19504984.37,206188260.19,65151934.36,0,0,25119771.09,9805105.07,0,2808222.43,0,1428174.64,7849832.76,342256443.22,12711489.33,76144573.15,10304194.85,268519164.55,267663486.27,0,0,0,0
,,,,,,,353060,2020,4,156971693,124206563.41,154680928.04,163929256.32,0,-8897350.43,731107.93,104797621.83,22846708.3,965592.08,0,13123237.6,4876365.23,87.47,2879951.1,211546.39,443659.2,2477998.87,91729227.03,20248034,29490361.77,29813715.18,52673184.08,154728163.56,-3325966.92,0,0,1311069.39
,,,,,,,301124,2020,4,38073984.17,35361903.99,34647515.7,46101777.03,0,-11454261.33,1645214.58,21474892.57,6608640.06,110406.58,0,3836608.38,9487466.26,433.28,531009.33,178264.74,452096.92,5123094.5,20250086.94,14138049.4,14307140.09,6133309.41,13947686.84,34624469.58,-1965984.75,406812.03,0,0
,,,,,,,415014,2020,4,98771480.97,95617867.09,78277544.01,84197321.23,0,-5439955.89,338886.19,58899165.36,9153562.22,542800.3,0,10761523.05,25106265.76,0,489967.87,99405.76,308112.62,21275997.33,23984121.68,10253266.4,16814933.64,2752790.39,14669664.05,78288317.14,-1382207.13,0,0,283122.88
,,,,,,,413291,2021,1,5499296.18,5755956.48,5699243.05,5699243.05,0,0,1106654.72,3481420.71,2840019.22,22145.22,0,1885529.61,355225.11,0,35755.31,0,11635.83,12750,6810921.22,1401492.74,3585342.19,316781.96,4310289.81,5699243.05,-248452.18,0,0,0
ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICO,Odontologia de Grupo,NÃO,47396,,SIM,,417831,2021,1,1399311.32,1236691.23,1451815.45,1451785.45,1451785.45,0,338373.71,471271.51,63681.24,2225.65,0,417928.43,335012.65,0,1.41,0,10252.99,0,625341.18,1516008.95,510355.8,99116.14,1418548.93,1451815.45,-52505.54,627468.83,0,49290.83
NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S,Medicina de Grupo,NÃO,48303,,SIM,,348520,2021,2,308060781.62,315065513.25,307351155.52,312780845.83,465219.97,-5429690.31,11491204.32,248489228.86,129227260.22,13265887.48,0,35502902.14,10152381.03,5682254.99,4773305.87,3000,1972858.75,759251.82,248296056,85884427.37,154118269.23,77440060.88,102622153.26,307153772.96,-4628549.03,0,0,440642.75
,,,,,,,337374,2021,3,238522942.04,236150630.43,200174144.62,244219461.14,0,-43876642.77,5278041.31,167676980.93,45743193.81,880721.46,0,37499863.67,29242609.27,0,4013213.98,279259.55,850455.1,37641393.87,124417382.24,28623750.56,80019127.94,18521485.31,54500519.55,197446088.13,-857013.49,0,0,0
,,,,,,,335215,2021,3,129128886.79,125820310,105310225.02,126750643.82,0,-21070124.41,1791831.95,94281731.68,22555605.97,260322.74,0,10729016,19448845.38,1834.14,2661820.59,8814.91,1098560.06,22601676.67,44929908.64,34790787.88,34665471.02,2638615.6,42416609.9,105310225.02,-600885.51,0,0,208695.82
,,,,,,,414204,2021,4,26783317.41,19188953.05,0,0,0,0,0,0,0,0,0,13114190.9,5883454.62,0,1863615.64,0,191307.53,2834566.53,18123145.85,2854864.68,12307142.5,220820.58,8450047.45,24570694,-2212023.46,0,0,2693697.52
,,,,,,,305626,2021,4,34596577,33064176.16,33417058.51,33434817.09,0,0,2543416.98,23547286.85,8687324,193687.59,0,7138462.18,1373259.8,32356.76,461139.82,1161554.38,779122.98,123475.03,12726557.16,11466053.32,12675576.2,4676706.95,5820752.57,33417058.51,-566650.74,0,0,512826.08
,,,,,,,323004,2021,4,25946795.57,24087987.26,24929206.93,26956754.84,0,-1935118.03,149604.28,17781661.93,1688309.21,43382.22,0,4267287.92,1901719.46,3850.99,359396.65,61043.2,90084.74,986385.43,5734519.97,4070157.11,4301100.38,1696906.06,3806670.64,24936071.05,-296719.76,0,0,10080
,,,,,,,420085,2021,4,30208118.51,26131549.63,29553723.79,29553723.79,0,0,201697.07,19443067.34,5682976.92,85317,0,5566889.07,865332,97.26,535702.51,0,170846.96,118692.21,11758968.39,8099887.76,6607182.8,319095.31,12932578.04,29553723.79,0,0,0,0
,,,,,,,422304,2022,1,4199736.58,3065911.49,2901665.66,2901665.66,0,0,1071135.93,1913386.22,33045.01,0,0,1147035.78,0,0,23490.76,0,5489.49,1520424.36,3246393.02,8272.49,561575.28,0,2693090.23,2901665.66,-245844.2,0,0,379500.54
